CustomerID,ActivityDate,ServiceUsed,UsageAmount,SessionDuration
CUST02166,2021-07-20,Branch Visit,8420.9,55.19
CUST03970,2021-12-12,Branch Visit,1525.07,51.61
CUST00769,2021-07-30,Mobile App,7635.71,14.25
CUST05653,2021-05-07,Mobile App,7169.94,56.48
CUST08252,2021-06-20,ATM,8877.2,53.41
CUST02079,2021-01-06,Mobile App,1863.12,33.2
CUST01890,2021-01-09,ATM,8766.51,58.84
CUST03595,2021-07-08,ATM,9831.39,8.95
CUST08441,2021-09-24,Branch Visit,7467.03,55.96
CUST06668,2021-04-11,Mobile App,390.04,19.73
CUST02472,2021-07-02,Mobile App,4465.39,23.08
CUST08625,2021-04-15,Mobile App,1674.15,20.08
CUST08516,2021-02-16,Mobile App,6006.42,42.19
CUST08228,2021-08-01,ATM,6704.5,53.2
CUST05602,2021-02-13,Mobile App,1717.54,28.63
CUST09674,2021-08-14,ATM,9680.55,53.2
CUST07522,2021-06-23,Website,1256.06,55.59
CUST01636,2021-06-13,Website,3313.69,1.89
CUST06244,2021-11-07,Mobile App,7505.55,4.19
CUST03144,2021-09-30,Branch Visit,6491.14,34.2
CUST04915,2021-04-02,Branch Visit,6308.18,8.66
CUST03392,2021-03-09,Branch Visit,711.64,31.19
CUST01606,2021-08-07,Mobile App,979.49,5.22
CUST04244,2021-08-19,Mobile App,4846.12,44.13
CUST04990,2021-08-06,ATM,5213.68,44.76
CUST07210,2021-11-28,ATM,2223.12,44.2
CUST08138,2021-11-23,Website,8167.74,12.91
CUST09818,2021-03-03,Website,5466.03,22.96
CUST08244,2021-01-29,Mobile App,1849.75,15.93
CUST05117,2021-12-13,Mobile App,8872.44,29.1
CUST06407,2021-02-06,Branch Visit,2425.94,27.87
CUST06806,2021-02-27,Website,5234.41,32.11
CUST07992,2021-06-05,ATM,3661.31,43.37
CUST09493,2021-02-23,Website,8075.85,10.62
CUST08822,2021-06-17,ATM,1812.02,18.78
CUST02207,2021-06-21,Branch Visit,4753.39,22.68
CUST07546,2021-12-30,Mobile App,4566.81,51.42
CUST08723,2021-05-21,Website,174.2,58.66
CUST07026,2021-06-10,ATM,3620.62,24.67
CUST05542,2021-03-26,Branch Visit,3620.05,57.44
CUST09037,2021-05-28,Website,8032.63,9.43
CUST08131,2021-04-02,Branch Visit,5445.45,20.19
CUST06544,2021-03-07,ATM,141.33,37.28
CUST05610,2021-04-22,Branch Visit,260.76,3.42
CUST09733,2021-08-17,ATM,2245.81,1.77
CUST02656,2021-04-19,Mobile App,9758.92,28.67
CUST08588,2021-02-16,ATM,9128.13,50.45
CUST04191,2021-08-31,Branch Visit,5237.59,55.01
CUST02477,2021-07-15,ATM,8894.63,30.7
CUST09450,2021-02-04,Mobile App,5563.52,22.22
CUST06482,2021-01-08,Mobile App,8500.12,13.86
CUST09788,2021-10-14,ATM,1978.91,38.06
CUST04886,2021-03-19,Branch Visit,4762.14,22.03
CUST02574,2021-01-16,Mobile App,6320.45,37.2
CUST02264,2021-06-12,ATM,2950.93,28.87
CUST06293,2021-04-07,Branch Visit,7288.98,34.61
CUST07525,2021-10-02,ATM,3386.85,43.38
CUST07154,2021-05-22,Mobile App,4808.77,7.83
CUST02169,2021-09-09,ATM,7194.04,36.5
CUST08145,2021-02-08,Branch Visit,5864.11,16.38
CUST04046,2021-08-09,Website,3197.86,24.91
CUST09820,2021-03-04,Mobile App,230.13,7.92
CUST00995,2021-02-08,Mobile App,5062.0,29.9
CUST08065,2021-10-17,Branch Visit,2152.51,2.36
CUST00854,2021-10-05,Branch Visit,726.5,23.46
CUST08916,2021-10-03,Branch Visit,6318.91,19.54
CUST08362,2021-11-20,Branch Visit,2983.41,38.19
CUST07615,2021-02-16,ATM,1067.56,35.72
CUST03490,2021-07-25,Mobile App,6346.36,50.43
CUST02415,2021-12-24,Branch Visit,5077.19,59.21
CUST09844,2021-06-05,Branch Visit,5802.35,28.87
CUST07017,2021-10-27,Branch Visit,4021.36,11.67
CUST02650,2021-06-02,Mobile App,6396.02,2.25
CUST02819,2021-01-15,Website,1888.48,24.15
CUST00482,2021-08-31,Branch Visit,2146.96,25.34
CUST03837,2021-12-02,Branch Visit,484.39,40.22
CUST04629,2021-06-20,Branch Visit,8641.08,22.67
CUST05269,2021-08-16,Branch Visit,9981.62,13.34
CUST00203,2021-12-26,Website,9773.17,45.04
CUST07531,2021-12-26,Mobile App,2030.23,31.66
CUST04953,2021-11-03,Branch Visit,3395.74,41.23
CUST04307,2021-03-19,ATM,3896.58,39.79
CUST00870,2021-07-04,Branch Visit,7816.83,16.93
CUST07398,2021-09-26,Branch Visit,9655.7,35.68
CUST08312,2021-02-10,ATM,1246.54,29.49
CUST01035,2021-04-21,Branch Visit,8715.62,8.16
CUST04949,2021-04-17,Mobile App,9939.74,49.5
CUST08681,2021-07-15,Branch Visit,3369.65,7.82
CUST04535,2021-05-29,ATM,1847.79,40.21
CUST01062,2021-08-28,Branch Visit,548.45,59.49
CUST07665,2021-06-17,Branch Visit,2402.13,10.66
CUST00200,2021-02-11,Branch Visit,6234.6,14.02
CUST06490,2021-04-15,Mobile App,7255.07,46.81
CUST06325,2021-12-09,ATM,2725.79,11.77
CUST02010,2021-08-27,Branch Visit,8194.87,10.59
CUST00976,2021-08-14,ATM,3795.39,17.23
CUST09694,2021-08-28,Branch Visit,5751.8,38.45
CUST01442,2021-11-23,Mobile App,588.2,35.73
CUST00723,2021-05-15,ATM,476.3,31.63
CUST00847,2021-08-24,Branch Visit,5240.03,43.5
CUST05134,2021-03-05,Website,8359.1,19.57
CUST01953,2021-08-29,Website,111.27,45.34
CUST09036,2021-10-05,Mobile App,7876.11,50.94
CUST03050,2021-04-03,Mobile App,536.86,55.61
CUST08010,2021-05-04,Mobile App,4691.12,44.69
CUST06595,2021-05-26,Branch Visit,910.12,2.82
CUST02360,2021-01-06,Branch Visit,950.39,15.75
CUST08998,2021-05-09,Branch Visit,9600.59,11.33
CUST08202,2021-11-14,Branch Visit,6968.12,21.65
CUST01387,2021-07-22,Branch Visit,3241.87,39.51
CUST06804,2021-05-04,ATM,5248.26,2.79
CUST08750,2021-11-06,ATM,5117.21,55.29
CUST00416,2021-12-23,Website,6266.38,47.38
CUST01838,2021-12-20,Branch Visit,9400.92,56.25
CUST02135,2021-07-07,Website,3000.0,1.47
CUST07642,2021-02-18,Mobile App,5261.7,46.44
CUST04671,2021-12-19,Branch Visit,3003.84,22.11
CUST08528,2021-06-26,Mobile App,1577.14,33.88
CUST04693,2021-06-18,ATM,6761.77,4.92
CUST10000,2021-10-27,Branch Visit,8065.22,56.77
CUST04646,2021-09-21,Branch Visit,3706.31,50.86
CUST03442,2021-03-09,Mobile App,6907.47,40.83
CUST01034,2021-06-03,Website,2630.23,6.77
CUST01583,2021-05-10,Mobile App,1893.0,26.0
CUST09856,2021-08-31,Website,8072.57,49.59
CUST07122,2021-09-23,ATM,2357.11,48.4
CUST01423,2021-03-12,Website,5811.98,17.18
CUST02998,2021-02-17,Branch Visit,7457.19,29.41
CUST06448,2021-10-23,Website,417.84,1.66
CUST02919,2021-01-18,Mobile App,6972.8,18.04
CUST02144,2021-11-19,ATM,7958.78,19.1
CUST00450,2021-05-27,Branch Visit,172.26,6.72
CUST08926,2021-10-08,Mobile App,6117.12,35.83
CUST05363,2021-06-19,ATM,5078.64,30.47
CUST09101,2021-02-05,Branch Visit,6018.34,45.72
CUST05640,2021-08-24,Mobile App,6870.73,20.48
CUST01823,2021-03-12,Mobile App,5613.9,33.77
CUST05443,2021-01-31,Mobile App,4523.17,36.76
CUST07521,2021-11-20,Mobile App,6759.01,39.6
CUST01623,2021-03-31,Branch Visit,8885.12,55.35
CUST04125,2021-02-23,Website,285.96,7.85
CUST07397,2021-10-06,Mobile App,2702.38,13.44
CUST03596,2021-10-22,Branch Visit,8723.19,54.68
CUST09071,2021-08-20,Mobile App,8564.27,56.5
CUST05341,2021-05-23,Website,497.2,27.71
CUST07760,2021-12-07,Website,8764.69,57.82
CUST06054,2021-07-26,Branch Visit,5420.65,7.48
CUST00870,2021-11-12,Website,1782.34,6.5
CUST07528,2021-01-18,Mobile App,5087.61,21.1
CUST03559,2021-08-13,ATM,6262.25,52.31
CUST01674,2021-11-03,ATM,182.23,17.08
CUST02010,2021-09-30,Branch Visit,5171.69,21.91
CUST03557,2021-03-06,Mobile App,8333.74,10.43
CUST07096,2021-11-29,ATM,9614.45,55.81
CUST09276,2021-04-23,Branch Visit,4252.99,36.51
CUST02843,2021-08-26,Branch Visit,8530.25,38.17
CUST09296,2021-11-07,Website,1708.62,57.18
CUST05471,2021-07-09,Website,765.61,6.44
CUST09460,2021-09-28,Mobile App,1283.36,27.85
CUST04129,2021-06-12,Website,9777.73,23.95
CUST02598,2021-09-02,Branch Visit,5593.16,35.72
CUST07178,2021-02-24,ATM,3578.86,32.08
CUST03865,2021-09-09,ATM,6179.62,43.27
CUST06119,2021-04-22,ATM,3984.39,49.2
CUST09897,2021-12-24,Branch Visit,746.17,30.61
CUST00571,2021-09-01,Mobile App,9545.54,7.18
CUST04129,2021-10-22,Mobile App,6330.49,51.02
CUST01398,2021-01-20,ATM,2011.97,29.59
CUST00923,2021-06-03,Branch Visit,3732.55,40.53
CUST07844,2021-06-04,Mobile App,7150.06,49.93
CUST04118,2021-03-14,Website,6710.4,22.5
CUST05211,2021-05-23,ATM,7354.1,29.75
CUST08004,2021-12-12,Branch Visit,3396.66,8.78
CUST03621,2021-12-24,Mobile App,7265.58,33.66
CUST08252,2021-02-08,Branch Visit,1484.26,32.82
CUST06012,2021-04-09,ATM,5240.71,20.03
CUST02837,2021-06-10,Mobile App,1215.42,55.85
CUST09300,2021-10-23,ATM,7994.52,41.42
CUST07042,2021-04-03,Mobile App,4502.01,50.19
CUST00301,2021-07-25,Website,8791.05,53.17
CUST09132,2021-08-27,ATM,2465.92,27.84
CUST07654,2021-11-15,Mobile App,746.08,37.52
CUST05316,2021-11-26,ATM,8605.27,18.57
CUST01553,2021-09-22,Branch Visit,4403.36,40.1
CUST04732,2021-03-21,Website,1325.61,22.94
CUST08502,2021-01-06,ATM,4060.06,1.22
CUST05364,2021-05-14,Branch Visit,873.44,21.22
CUST09565,2021-03-23,Mobile App,8709.85,33.75
CUST05703,2021-03-23,Mobile App,7225.4,11.94
CUST02811,2021-10-10,ATM,5950.85,43.15
CUST00963,2021-12-21,ATM,5997.93,21.91
CUST05585,2021-03-20,ATM,3237.88,16.8
CUST05658,2021-02-17,Website,7758.43,37.31
CUST08678,2021-07-19,ATM,2238.97,53.68
CUST06594,2021-01-09,Website,2970.45,58.61
CUST04699,2021-12-24,Branch Visit,6032.29,20.54
CUST03458,2021-01-17,Branch Visit,4811.3,55.09
CUST06285,2021-06-09,Website,954.8,25.69
CUST02991,2021-09-26,Mobile App,8210.22,2.18
CUST07137,2021-05-27,Branch Visit,2657.84,59.27
CUST06319,2021-10-14,Mobile App,233.59,51.3
CUST07744,2021-01-05,Website,9197.36,43.04
CUST03254,2021-09-01,Mobile App,2817.54,3.75
CUST09354,2021-08-30,ATM,1097.19,57.86
CUST07011,2021-06-13,Mobile App,8510.03,48.96
CUST05833,2021-03-10,ATM,5223.01,18.89
CUST08158,2021-07-20,Branch Visit,8472.11,38.15
CUST04750,2021-04-07,Website,1344.41,28.44
CUST00631,2021-08-20,ATM,1647.02,34.58
CUST02812,2021-05-22,Mobile App,1205.32,46.06
CUST04476,2021-12-18,Website,9685.93,51.14
CUST08363,2021-05-01,Branch Visit,8965.86,30.99
CUST01182,2021-11-08,Branch Visit,4577.71,17.75
CUST07548,2021-09-23,Website,1361.88,35.2
CUST08285,2021-10-11,Branch Visit,1587.22,17.79
CUST08541,2021-01-04,Mobile App,4474.66,59.62
CUST04605,2021-04-01,Website,7953.28,32.96
CUST08502,2021-07-17,Branch Visit,3219.06,18.54
CUST09308,2021-01-25,Website,2902.02,28.15
CUST08046,2021-06-11,Website,8126.45,24.33
CUST04032,2021-11-04,Website,5353.45,25.65
CUST00694,2021-10-16,Website,9997.02,59.27
CUST04096,2021-10-27,Mobile App,1531.42,5.63
CUST02702,2021-03-28,Website,4273.61,58.51
CUST02572,2021-09-11,Mobile App,4437.74,3.49
CUST05230,2021-01-13,Mobile App,2793.86,52.9
CUST01979,2021-10-17,Branch Visit,9396.96,27.2
CUST00910,2021-02-20,Branch Visit,7732.97,19.27
CUST09799,2021-02-21,Branch Visit,1680.04,49.05
CUST01478,2021-10-01,Branch Visit,8176.92,29.17
CUST05100,2021-09-10,Mobile App,529.36,26.22
CUST09257,2021-07-01,Mobile App,1580.54,22.75
CUST00856,2021-05-21,Website,885.01,18.05
CUST06751,2021-07-04,Website,4966.89,11.12
CUST07855,2021-04-20,Website,2408.01,20.65
CUST00974,2021-01-09,Mobile App,2235.53,8.86
CUST04747,2021-01-09,Branch Visit,1635.76,43.57
CUST00222,2021-05-22,Branch Visit,7876.61,16.59
CUST04542,2021-02-14,Website,4444.59,49.02
CUST06208,2021-11-09,Website,4115.93,30.63
CUST04794,2021-03-16,Mobile App,269.7,24.73
CUST02566,2021-10-03,Branch Visit,8972.33,36.19
CUST08897,2021-05-06,ATM,8242.11,53.87
CUST05391,2021-03-09,ATM,5080.02,24.6
CUST01871,2021-03-20,Branch Visit,6637.49,57.64
CUST00252,2021-10-16,Branch Visit,9794.27,15.74
CUST08459,2021-04-29,Website,6961.18,11.41
CUST05221,2021-09-14,Mobile App,8377.01,32.7
CUST03810,2021-06-11,Branch Visit,4095.67,58.42
CUST00761,2021-03-27,Branch Visit,8787.45,52.59
CUST07947,2021-04-16,Mobile App,523.85,48.04
CUST02786,2021-02-20,ATM,9684.53,24.39
CUST02128,2021-08-11,Branch Visit,4509.46,58.9
CUST08712,2021-08-27,Website,6289.25,47.5
CUST00636,2021-12-25,Website,9292.48,57.8
CUST07838,2021-10-12,Branch Visit,5726.61,36.44
CUST08836,2021-06-10,Branch Visit,6066.3,22.85
CUST02801,2021-02-05,Mobile App,7239.51,36.75
CUST03393,2021-12-15,ATM,8926.64,41.97
CUST04633,2021-03-16,Branch Visit,5357.6,46.37
CUST07721,2021-04-05,ATM,8969.27,29.03
CUST06880,2021-07-27,Branch Visit,3452.39,19.55
CUST02355,2021-11-11,Website,1476.92,11.05
CUST02851,2021-07-29,Website,1268.1,59.1
CUST03361,2021-10-17,Website,9354.53,6.38
CUST08380,2021-08-19,ATM,7094.64,6.29
CUST04248,2021-07-17,Mobile App,7668.74,50.35
CUST08582,2021-11-27,Website,9651.0,36.27
CUST03449,2021-11-18,ATM,2140.71,27.1
CUST04206,2021-12-10,Mobile App,9826.04,58.65
CUST00110,2021-11-11,Mobile App,1632.48,25.95
CUST08084,2021-08-31,Branch Visit,3977.35,3.95
CUST04551,2021-10-29,ATM,4552.4,57.09
CUST09726,2021-09-06,ATM,5633.86,9.26
CUST07265,2021-06-03,Branch Visit,7592.04,18.37
CUST03371,2021-04-28,Mobile App,5573.11,12.95
CUST09574,2021-04-08,Branch Visit,978.05,40.68
CUST04097,2021-06-01,ATM,6960.65,53.11
CUST03698,2021-01-07,Branch Visit,7549.16,26.41
CUST09552,2021-09-06,ATM,566.18,38.64
CUST02778,2021-09-19,ATM,9791.89,11.89
CUST08883,2021-07-03,Website,8852.08,43.52
CUST01716,2021-10-09,ATM,5785.41,7.37
CUST09614,2021-02-27,Mobile App,982.97,11.11
CUST06672,2021-05-24,Mobile App,6971.35,59.64
CUST02979,2021-11-29,Website,9502.73,56.27
CUST01550,2021-09-11,Branch Visit,4714.84,30.33
CUST04858,2021-02-04,Branch Visit,7177.38,6.62
CUST08969,2021-01-28,Branch Visit,8612.98,59.66
CUST01114,2021-09-12,ATM,1470.78,29.83
CUST05363,2021-05-03,ATM,1848.63,57.67
CUST07774,2021-09-24,ATM,4455.57,57.35
CUST03011,2021-09-12,Website,353.54,39.63
CUST01210,2021-05-24,Branch Visit,7926.03,21.84
CUST06734,2021-07-07,Mobile App,5493.23,57.7
CUST08928,2021-12-13,Website,3299.06,44.41
CUST06673,2021-05-12,Website,9282.85,4.76
CUST05971,2021-02-26,Website,8124.54,15.24
CUST03237,2021-06-30,Mobile App,324.19,50.25
CUST06242,2021-02-02,Mobile App,3232.09,20.19
CUST00111,2021-02-08,ATM,3117.74,46.67
CUST08692,2021-06-10,Website,7408.18,49.45
CUST07350,2021-04-02,Website,6333.28,7.54
CUST02709,2021-12-30,Website,8339.66,37.99
CUST05000,2021-08-22,ATM,9206.0,58.41
CUST08899,2021-10-20,ATM,4366.93,2.88
CUST04556,2021-02-05,Website,6993.14,14.27
CUST05201,2021-05-08,ATM,1629.45,41.56
CUST06737,2021-03-29,Mobile App,9633.54,1.39
CUST02708,2021-03-05,Branch Visit,9149.35,24.82
CUST07901,2021-02-25,Website,6942.86,50.8
CUST08620,2021-06-30,Branch Visit,5322.31,6.82
CUST09095,2021-01-26,Branch Visit,9100.18,14.27
CUST01407,2021-01-11,Branch Visit,9664.77,24.17
CUST06250,2021-04-18,Website,606.34,30.98
CUST07418,2021-08-21,ATM,5679.64,40.49
CUST08746,2021-07-07,Branch Visit,1632.73,32.79
CUST02683,2021-03-21,Mobile App,5674.71,46.14
CUST07392,2021-11-05,Branch Visit,2308.16,32.09
CUST08625,2021-06-25,Branch Visit,3991.76,47.32
CUST02590,2021-07-08,Branch Visit,4233.57,43.39
CUST00754,2021-03-31,Mobile App,5325.47,54.14
CUST09735,2021-02-18,Website,6531.47,16.73
CUST09225,2021-12-04,Website,5286.94,1.1
CUST00144,2021-10-15,Branch Visit,7917.16,46.45
CUST00689,2021-05-23,Branch Visit,7850.03,51.02
CUST09001,2021-07-31,Website,8476.59,5.83
CUST00228,2021-01-18,ATM,399.62,56.53
CUST04659,2021-08-01,Branch Visit,510.47,19.67
CUST05737,2021-04-04,Mobile App,2333.59,52.67
CUST03888,2021-04-03,ATM,8999.74,35.04
CUST02125,2021-01-01,Branch Visit,8251.82,32.7
CUST04287,2021-02-18,ATM,9121.32,25.25
CUST01799,2021-10-08,Website,1205.22,49.08
CUST07458,2021-09-07,ATM,5400.48,4.59
CUST09805,2021-11-12,Mobile App,1324.34,2.21
CUST07383,2021-09-26,Mobile App,4850.36,55.68
CUST08769,2021-06-30,Website,2446.01,32.67
CUST07118,2021-05-01,ATM,9957.32,21.34
CUST04217,2021-12-05,Website,7863.87,2.15
CUST02084,2021-11-09,Mobile App,5005.33,15.45
CUST02971,2021-05-30,Mobile App,9117.44,38.39
CUST04696,2021-08-14,Website,3810.27,14.76
CUST04705,2021-08-11,Website,4425.9,56.82
CUST05981,2021-10-29,Branch Visit,3135.51,19.17
CUST06081,2021-08-21,ATM,5993.25,26.47
CUST06946,2021-05-15,Mobile App,1834.17,19.73
CUST07063,2021-11-22,Branch Visit,3146.32,32.08
CUST09314,2021-05-22,Branch Visit,6930.51,6.22
CUST00884,2021-05-15,ATM,3515.79,57.47
CUST07165,2021-12-01,ATM,3759.96,59.72
CUST09168,2021-01-04,ATM,4755.76,28.69
CUST02024,2021-05-10,Branch Visit,4514.36,52.66
CUST02775,2021-03-05,ATM,6955.17,10.62
CUST00955,2021-08-16,Mobile App,8157.0,12.29
CUST04741,2021-09-02,Mobile App,8088.84,39.57
CUST00718,2021-10-17,Branch Visit,9389.49,11.22
CUST02435,2021-01-19,ATM,3702.17,4.56
CUST06048,2021-03-05,Website,4872.74,52.69
CUST08963,2021-01-22,Branch Visit,1086.42,49.93
CUST01292,2021-04-10,Mobile App,3232.39,5.37
CUST03377,2021-04-11,Branch Visit,8585.17,47.49
CUST07547,2021-01-16,ATM,8388.26,14.42
CUST03625,2021-06-05,Mobile App,5080.76,15.4
CUST06032,2021-01-13,Branch Visit,4244.09,14.97
CUST00802,2021-08-18,Mobile App,8361.81,54.41
CUST07806,2021-07-29,ATM,1137.65,48.2
CUST00935,2021-01-05,Mobile App,2537.23,52.86
CUST00052,2021-02-19,Website,7314.62,32.97
CUST00119,2021-04-20,Branch Visit,8563.71,38.9
CUST02197,2021-04-07,Mobile App,8384.57,42.66
CUST04503,2021-03-22,Mobile App,7766.83,42.63
CUST01136,2021-11-12,Branch Visit,8537.37,45.48
CUST06142,2021-10-17,Website,5661.23,34.08
CUST01824,2021-03-16,Mobile App,4713.46,31.72
CUST07536,2021-09-28,Mobile App,2635.82,17.34
CUST05130,2021-02-17,Website,4306.29,59.3
CUST04845,2021-11-27,Branch Visit,422.62,42.26
CUST00220,2021-08-25,ATM,5787.87,14.16
CUST01772,2021-03-12,ATM,2050.61,9.61
CUST07564,2021-04-02,ATM,2682.76,1.66
CUST00502,2021-02-23,ATM,2850.9,29.78
CUST07983,2021-02-15,Mobile App,7148.63,25.39
CUST01793,2021-12-17,Mobile App,5832.6,22.62
CUST04637,2021-04-17,Branch Visit,9392.62,25.58
CUST06281,2021-05-27,Mobile App,9359.69,4.43
CUST06729,2021-08-19,Branch Visit,5428.67,3.33
CUST01171,2021-07-08,Website,7586.64,14.11
CUST01713,2021-01-17,ATM,9888.07,53.25
CUST07334,2021-07-03,Website,6165.53,46.99
CUST06135,2021-08-26,ATM,3077.94,51.83
CUST07461,2021-01-08,ATM,1115.13,19.6
CUST01853,2021-12-10,Website,8377.99,27.78
CUST08834,2021-02-16,Branch Visit,1287.39,56.96
CUST00247,2021-09-16,Branch Visit,8411.78,47.95
CUST06396,2021-05-02,Mobile App,8414.15,27.63
CUST04307,2021-08-12,ATM,5537.56,34.8
CUST00719,2021-10-23,Branch Visit,8121.71,19.82
CUST07775,2021-07-10,Website,3421.57,49.67
CUST05736,2021-12-07,Branch Visit,1511.39,42.68
CUST07862,2021-01-25,Website,412.99,32.74
CUST04109,2021-09-18,Mobile App,4593.62,59.27
CUST00711,2021-09-02,Mobile App,8524.0,43.1
CUST01894,2021-08-23,Branch Visit,8389.96,28.85
CUST09107,2021-02-26,ATM,9341.49,3.51
CUST08221,2021-04-06,Branch Visit,1548.44,10.5
CUST05811,2021-02-18,ATM,9026.06,37.02
CUST05282,2021-12-14,Website,2332.54,59.01
CUST01989,2021-07-15,ATM,7219.71,21.74
CUST04824,2021-12-13,Website,3728.83,51.71
CUST03187,2021-08-28,ATM,9418.91,7.95
CUST09898,2021-07-08,Website,5179.28,59.22
CUST08347,2021-12-09,ATM,5019.3,15.37
CUST02495,2021-01-13,Branch Visit,1155.27,33.7
CUST04117,2021-09-12,Branch Visit,199.96,7.76
CUST04612,2021-05-30,Branch Visit,2782.1,37.0
CUST07460,2021-04-12,Branch Visit,7082.82,13.64
CUST07995,2021-09-19,Mobile App,8397.53,58.9
CUST07427,2021-01-27,Website,2579.89,44.1
CUST09068,2021-05-19,Branch Visit,559.63,56.39
CUST00647,2021-11-19,Branch Visit,5944.94,15.11
CUST03842,2021-10-02,Website,7098.06,44.2
CUST07601,2021-12-08,Branch Visit,2698.49,22.5
CUST04552,2021-07-26,Website,3280.08,21.43
CUST02617,2021-05-13,Mobile App,7306.6,21.86
CUST09733,2021-03-21,Website,7766.17,12.42
CUST04702,2021-04-04,ATM,1155.44,45.41
CUST07810,2021-10-12,Branch Visit,981.75,20.97
CUST01843,2021-03-22,Website,9912.14,46.71
CUST04403,2021-03-19,Branch Visit,5756.73,38.48
CUST02886,2021-08-16,ATM,2200.97,57.49
CUST09714,2021-07-05,Website,1844.5,42.86
CUST04833,2021-07-06,ATM,7220.24,31.55
CUST07157,2021-07-24,Branch Visit,5270.63,52.56
CUST07936,2021-06-02,ATM,3156.1,9.53
CUST00976,2021-06-18,Branch Visit,642.55,41.97
CUST07519,2021-07-01,Mobile App,873.86,12.71
CUST05791,2021-10-13,Website,8604.01,54.67
CUST03720,2021-09-17,Website,778.73,46.36
CUST08088,2021-08-09,ATM,9993.29,27.6
CUST09922,2021-11-17,Website,5033.94,20.59
CUST08146,2021-06-06,Branch Visit,5139.69,36.05
CUST09970,2021-01-21,Branch Visit,1022.09,43.61
CUST02524,2021-12-01,Branch Visit,6602.37,11.93
CUST08959,2021-10-12,ATM,3485.19,42.35
CUST07788,2021-02-27,Website,6249.8,30.69
CUST06870,2021-06-20,Website,8098.86,47.27
CUST09888,2021-10-06,ATM,8890.87,8.76
CUST09849,2021-03-31,Mobile App,810.36,1.57
CUST03751,2021-09-30,ATM,4233.09,47.86
CUST01895,2021-10-29,Branch Visit,9131.12,40.98
CUST08114,2021-05-26,ATM,695.34,16.65
CUST01145,2021-05-13,ATM,5244.13,11.12
CUST02695,2021-04-21,Website,2971.49,29.66
CUST07760,2021-12-05,Branch Visit,5926.5,10.67
CUST05020,2021-06-24,Branch Visit,8119.89,53.01
CUST02689,2021-02-07,Mobile App,2310.75,23.48
CUST05664,2021-01-01,ATM,2582.17,14.11
CUST07305,2021-06-05,Branch Visit,8269.34,18.09
CUST00384,2021-12-05,ATM,3643.17,56.3
CUST09913,2021-03-24,Mobile App,7282.7,47.89
CUST06769,2021-09-28,Mobile App,6021.43,5.21
CUST05080,2021-03-07,Website,7637.11,11.44
CUST00323,2021-07-22,ATM,2114.39,5.89
CUST01045,2021-05-29,Branch Visit,252.09,43.23
CUST05476,2021-07-11,Website,1864.15,39.7
CUST03367,2021-07-23,ATM,6440.54,46.52
CUST00215,2021-10-18,ATM,7055.62,53.15
CUST05886,2021-08-23,Branch Visit,5832.25,14.03
CUST06531,2021-12-07,Mobile App,9136.98,27.38
CUST08280,2021-07-26,Branch Visit,3268.34,54.37
CUST08862,2021-09-06,Website,8052.7,22.83
CUST09181,2021-03-18,Website,7843.98,49.38
CUST01796,2021-12-02,Website,4119.89,30.21
CUST03527,2021-10-09,ATM,3468.47,41.17
CUST02868,2021-07-02,Branch Visit,5710.43,52.67
CUST09201,2021-02-10,Branch Visit,1361.15,13.77
CUST08012,2021-11-30,Branch Visit,9788.48,34.25
CUST03960,2021-07-26,Branch Visit,4613.95,43.35
CUST07387,2021-08-25,Website,8094.92,50.72
CUST09213,2021-11-30,Website,5194.72,39.35
CUST06378,2021-10-20,Website,7592.3,46.25
CUST08694,2021-09-21,Website,5634.94,33.27
CUST07470,2021-10-03,ATM,7913.82,22.45
CUST02749,2021-12-01,ATM,2339.47,10.2
CUST08402,2021-10-17,Mobile App,7053.26,21.4
CUST05761,2021-03-05,Branch Visit,3994.68,24.11
