CustomerID,BillDate,Amount,PaymentStatus,PaymentMethod,PaymentDate
CUST01287,2021-01-10,10830.39,Paid,Net Banking,2021-01-11
CUST09496,2021-11-18,6182.06,Paid,UPI,2021-11-18
CUST03044,2021-06-18,9204.53,Paid,Net Banking,2021-06-20
CUST05623,2021-06-20,19428.73,Paid,UPI,2021-06-23
CUST01013,2021-11-20,3133.59,Paid,Net Banking,2021-11-23
CUST08313,2021-07-19,3586.99,Paid,Card,2021-07-19
CUST06187,2021-12-30,15207.32,Paid,Wallet,2022-01-03
CUST05138,2021-10-01,10246.4,Paid,Card,2021-10-01
CUST03371,2021-09-20,809.14,Missed,Wallet,
CUST02543,2021-06-10,8355.8,Late,Wallet,2021-06-19
CUST01757,2021-01-29,18689.45,Missed,UPI,
CUST04012,2021-04-09,10991.33,Paid,Wallet,2021-04-11
CUST00774,2021-10-23,19642.02,Paid,Net Banking,2021-10-24
CUST03884,2021-03-28,9419.63,Late,UPI,2021-04-13
CUST03029,2021-01-01,15131.57,Late,UPI,2021-01-15
CUST06568,2021-07-21,15911.16,Paid,Wallet,2021-07-24
CUST06267,2021-04-28,12579.23,Paid,Card,2021-05-03
CUST02097,2021-11-10,18596.05,Paid,Net Banking,2021-11-12
CUST06361,2021-03-06,12100.5,Paid,Card,2021-03-10
CUST07681,2021-08-23,19175.27,Paid,Net Banking,2021-08-23
CUST08817,2021-01-21,5436.42,Paid,Net Banking,2021-01-26
CUST01352,2021-08-31,17656.29,Paid,Wallet,2021-09-01
CUST02673,2021-10-20,16212.71,Paid,Net Banking,2021-10-25
CUST05673,2021-09-19,10252.13,Paid,Net Banking,2021-09-19
CUST02076,2021-05-22,17123.82,Paid,Card,2021-05-25
CUST08647,2021-07-07,19944.49,Paid,Card,2021-07-11
CUST05274,2021-06-30,7302.52,Late,Wallet,2021-07-06
CUST05201,2021-09-04,2199.63,Missed,Net Banking,
CUST09856,2021-12-26,4457.87,Paid,Card,2021-12-27
CUST08439,2021-06-23,4352.37,Paid,Card,2021-06-27
CUST02987,2021-07-08,7608.03,Missed,Net Banking,
CUST03183,2021-08-06,6252.96,Paid,Wallet,2021-08-06
CUST06132,2021-03-19,3612.72,Paid,Net Banking,2021-03-24
CUST01662,2021-12-10,14949.36,Paid,Card,2021-12-15
CUST03235,2021-04-30,11312.02,Paid,UPI,2021-05-03
CUST02887,2021-07-01,13877.01,Paid,Wallet,2021-07-05
CUST04174,2021-09-04,13776.3,Paid,Wallet,2021-09-09
CUST08345,2021-04-19,11659.22,Late,Net Banking,2021-05-08
CUST01027,2021-02-13,5030.09,Late,UPI,2021-02-23
CUST05538,2021-05-15,6013.13,Paid,Net Banking,2021-05-18
CUST07331,2021-10-26,5791.01,Paid,UPI,2021-10-27
CUST05762,2021-10-02,13768.34,Paid,Net Banking,2021-10-07
CUST09899,2021-10-13,13608.28,Late,UPI,2021-10-19
CUST01095,2021-09-14,11800.98,Paid,UPI,2021-09-15
CUST09223,2021-04-04,15734.74,Paid,Wallet,2021-04-05
CUST01393,2021-01-17,16799.36,Missed,Net Banking,
CUST06408,2021-05-24,4711.95,Paid,Net Banking,2021-05-26
CUST05678,2021-03-14,14345.31,Paid,UPI,2021-03-16
CUST09680,2021-05-03,11256.56,Paid,Net Banking,2021-05-04
CUST03915,2021-07-19,2466.41,Paid,Net Banking,2021-07-23
CUST03569,2021-08-22,4701.04,Paid,Card,2021-08-22
CUST03836,2021-02-25,6972.34,Paid,Net Banking,2021-03-02
CUST04141,2021-05-25,1462.36,Paid,Card,2021-05-28
CUST04329,2021-07-04,18548.64,Missed,Card,
CUST01047,2021-04-13,8778.88,Paid,Wallet,2021-04-13
CUST01314,2021-05-10,13594.98,Late,Net Banking,2021-05-26
CUST03102,2021-01-11,11484.63,Paid,Wallet,2021-01-12
CUST06130,2021-12-08,7478.92,Paid,Wallet,2021-12-13
CUST09401,2021-08-16,17631.36,Missed,Net Banking,
CUST09149,2021-07-07,13275.57,Paid,UPI,2021-07-10
CUST09246,2021-08-19,14216.52,Paid,Card,2021-08-20
CUST05369,2021-02-14,4066.57,Paid,UPI,2021-02-18
CUST05519,2021-06-11,17056.18,Paid,Net Banking,2021-06-12
CUST07991,2021-04-16,16950.05,Paid,Net Banking,2021-04-19
CUST01327,2021-03-04,12724.46,Paid,Card,2021-03-06
CUST04029,2021-03-17,3857.49,Missed,Wallet,
CUST08670,2021-01-26,17259.34,Paid,UPI,2021-01-30
CUST02560,2021-11-08,1592.73,Late,UPI,2021-11-20
CUST08325,2021-05-22,15755.52,Paid,UPI,2021-05-26
CUST01994,2021-08-01,19178.56,Paid,UPI,2021-08-05
CUST07053,2021-02-12,1407.03,Missed,Net Banking,
CUST01523,2021-10-12,10004.74,Paid,UPI,2021-10-17
CUST04235,2021-01-01,1049.42,Paid,Net Banking,2021-01-01
CUST06504,2021-10-30,14632.13,Paid,UPI,2021-10-30
CUST04867,2021-03-16,8525.64,Paid,UPI,2021-03-21
CUST05608,2021-06-07,16136.84,Paid,Net Banking,2021-06-07
CUST02043,2021-01-17,6104.82,Paid,Wallet,2021-01-18
CUST01273,2021-05-15,2788.03,Paid,Wallet,2021-05-18
CUST06481,2021-11-14,7505.66,Paid,UPI,2021-11-14
CUST03237,2021-07-29,18770.41,Late,UPI,2021-08-06
CUST02965,2021-03-23,7368.65,Paid,Card,2021-03-27
CUST04629,2021-10-01,10861.17,Missed,Net Banking,
CUST09196,2021-08-07,1849.27,Late,Net Banking,2021-08-15
CUST02815,2021-04-04,10904.81,Paid,Wallet,2021-04-07
CUST08060,2021-06-10,722.02,Paid,Net Banking,2021-06-13
CUST08992,2021-07-22,5234.53,Paid,UPI,2021-07-25
CUST03505,2021-09-06,7271.03,Paid,Card,2021-09-07
CUST06023,2021-08-02,2335.56,Late,Wallet,2021-08-08
CUST03540,2021-03-23,4112.84,Paid,UPI,2021-03-26
CUST01720,2021-04-15,14231.82,Paid,Wallet,2021-04-17
CUST07166,2021-12-18,17647.02,Paid,Wallet,2021-12-21
CUST01503,2021-05-20,11474.52,Missed,UPI,
CUST04884,2021-05-01,1492.45,Late,Net Banking,2021-05-10
CUST06205,2021-03-23,2779.33,Paid,Wallet,2021-03-26
CUST01461,2021-04-25,8790.39,Paid,UPI,2021-04-29
CUST04657,2021-10-06,9762.29,Late,Card,2021-10-19
CUST04493,2021-06-01,5693.5,Paid,Net Banking,2021-06-06
CUST07919,2021-03-31,12550.88,Paid,UPI,2021-04-03
CUST08557,2021-04-28,11106.22,Paid,Net Banking,2021-05-01
CUST01404,2021-10-14,14302.12,Late,UPI,2021-11-03
CUST02800,2021-12-30,13908.11,Paid,UPI,2022-01-04
CUST07726,2021-10-17,7529.69,Paid,UPI,2021-10-19
CUST04741,2021-03-07,14597.97,Late,Card,2021-03-20
CUST04812,2021-11-13,8375.94,Paid,Card,2021-11-15
CUST05900,2021-05-28,2657.19,Paid,Net Banking,2021-06-02
CUST02019,2021-01-26,12501.35,Missed,Wallet,
CUST01635,2021-05-24,5267.4,Paid,Wallet,2021-05-27
CUST07888,2021-05-04,3258.94,Late,Card,2021-05-15
CUST04802,2021-03-04,10742.35,Paid,Card,2021-03-08
CUST05406,2021-06-17,14406.27,Paid,Net Banking,2021-06-17
CUST09269,2021-12-03,14237.94,Paid,Card,2021-12-06
CUST03431,2021-04-22,1471.08,Late,Wallet,2021-04-29
CUST03517,2021-07-24,6244.37,Paid,Net Banking,2021-07-26
CUST04218,2021-06-09,18319.37,Late,Wallet,2021-06-25
CUST07608,2021-06-27,16291.11,Missed,UPI,
CUST02413,2021-04-10,12848.12,Paid,Net Banking,2021-04-14
CUST06156,2021-05-26,18496.81,Late,Net Banking,2021-06-01
CUST06483,2021-12-17,3290.79,Paid,Card,2021-12-17
CUST03881,2021-06-27,4690.53,Missed,Wallet,
CUST06473,2021-06-21,15223.33,Paid,Net Banking,2021-06-24
CUST02446,2021-04-13,15926.71,Missed,Wallet,
CUST05432,2021-05-11,9381.12,Paid,UPI,2021-05-11
CUST02658,2021-12-14,9864.78,Late,UPI,2021-12-26
CUST09023,2021-11-07,17246.02,Late,Card,2021-11-27
CUST04108,2021-06-14,9122.75,Missed,Net Banking,
CUST05418,2021-09-16,2568.0,Paid,Wallet,2021-09-17
CUST02818,2021-12-15,3695.04,Paid,Card,2021-12-15
CUST08183,2021-08-02,11814.62,Paid,Net Banking,2021-08-05
CUST03331,2021-05-13,6745.36,Missed,Net Banking,
CUST02616,2021-10-31,3819.52,Paid,UPI,2021-11-01
CUST06242,2021-05-07,2270.57,Late,Net Banking,2021-05-13
CUST06463,2021-12-02,7353.23,Late,Card,2021-12-12
CUST00659,2021-04-26,16428.49,Missed,Card,
CUST02192,2021-07-25,7992.29,Paid,Wallet,2021-07-26
CUST01965,2021-07-27,8559.51,Paid,UPI,2021-07-28
CUST05770,2021-03-18,615.85,Late,Card,2021-04-04
CUST01117,2021-12-23,11779.98,Paid,Card,2021-12-28
CUST04548,2021-10-14,10966.7,Paid,Card,2021-10-16
CUST08469,2021-01-27,1315.91,Missed,Card,
CUST02227,2021-09-03,14734.16,Paid,Card,2021-09-03
CUST00752,2021-05-24,19715.74,Paid,Wallet,2021-05-26
CUST02381,2021-02-17,16456.44,Paid,Net Banking,2021-02-19
CUST06662,2021-12-01,16938.91,Paid,UPI,2021-12-04
CUST00301,2021-12-19,4294.19,Paid,Card,2021-12-21
CUST06218,2021-10-13,6023.76,Paid,Net Banking,2021-10-14
CUST00792,2021-09-10,1237.43,Late,UPI,2021-09-21
CUST04398,2021-05-16,8447.6,Late,Net Banking,2021-06-05
CUST00675,2021-07-15,18207.95,Paid,Card,2021-07-17
CUST03840,2021-12-23,10913.38,Missed,Card,
CUST00422,2021-07-30,9096.6,Missed,Wallet,
CUST06769,2021-03-16,15182.09,Missed,Net Banking,
CUST09211,2021-01-28,11321.31,Paid,Wallet,2021-01-30
CUST07660,2021-03-27,5352.43,Paid,Wallet,2021-03-30
CUST00871,2021-10-19,11871.91,Paid,Card,2021-10-19
CUST01942,2021-12-23,3036.84,Paid,UPI,2021-12-27
CUST06906,2021-03-08,4307.38,Missed,UPI,
CUST03274,2021-11-19,15997.9,Paid,Card,2021-11-20
CUST03068,2021-01-29,6547.93,Missed,Net Banking,
CUST00400,2021-04-12,15848.64,Late,Net Banking,2021-05-01
CUST04984,2021-08-05,6669.59,Paid,UPI,2021-08-08
CUST03689,2021-11-09,9979.21,Late,UPI,2021-11-20
CUST09784,2021-03-05,3382.86,Paid,Card,2021-03-07
CUST05436,2021-01-23,14385.46,Late,Wallet,2021-02-01
CUST02238,2021-07-29,17770.42,Paid,Card,2021-08-03
CUST06275,2021-11-07,8861.76,Paid,Net Banking,2021-11-10
CUST03800,2021-04-14,10479.21,Paid,UPI,2021-04-19
CUST05025,2021-08-05,5139.75,Late,UPI,2021-08-25
CUST09501,2021-11-12,9110.54,Paid,UPI,2021-11-13
CUST06810,2021-01-13,11598.47,Paid,Net Banking,2021-01-13
CUST07273,2021-01-03,10103.63,Late,Wallet,2021-01-15
CUST03150,2021-08-31,10327.94,Paid,Net Banking,2021-09-01
CUST03120,2021-10-26,1611.36,Paid,Card,2021-10-30
CUST06719,2021-04-05,4240.5,Paid,Wallet,2021-04-05
CUST03027,2021-04-02,7203.55,Paid,Net Banking,2021-04-03
CUST04189,2021-11-16,4345.25,Late,Card,2021-12-03
CUST00161,2021-05-08,14204.92,Missed,Net Banking,
CUST03759,2021-12-28,4727.87,Late,Wallet,2022-01-06
CUST02425,2021-12-30,7902.75,Late,Card,2022-01-13
CUST06784,2021-04-16,4891.25,Paid,Card,2021-04-17
CUST08709,2021-09-30,7674.94,Late,UPI,2021-10-13
CUST04026,2021-09-05,13687.69,Paid,Card,2021-09-06
CUST07748,2021-04-23,14926.36,Paid,UPI,2021-04-26
CUST07645,2021-06-23,18771.38,Paid,Net Banking,2021-06-28
CUST04013,2021-04-25,16759.98,Paid,Card,2021-04-29
CUST02467,2021-06-26,1968.77,Paid,Wallet,2021-06-27
CUST05356,2021-02-15,11669.28,Missed,Net Banking,
CUST00460,2021-10-09,13389.57,Paid,Net Banking,2021-10-14
CUST09135,2021-08-23,18542.88,Late,Net Banking,2021-08-29
CUST09047,2021-07-23,13988.84,Late,Net Banking,2021-08-03
CUST07512,2021-01-08,2869.96,Paid,Card,2021-01-11
CUST00994,2021-12-10,11499.63,Paid,Card,2021-12-12
CUST05661,2021-12-02,13256.62,Paid,Net Banking,2021-12-02
CUST02518,2021-09-06,14054.0,Paid,Card,2021-09-09
CUST06223,2021-08-27,13819.04,Paid,Net Banking,2021-08-28
CUST03051,2021-12-09,9045.54,Late,Net Banking,2021-12-19
CUST08911,2021-12-19,13454.79,Missed,UPI,
CUST00264,2021-06-06,1362.31,Missed,UPI,
CUST09166,2021-03-15,3599.38,Paid,Wallet,2021-03-18
CUST06478,2021-07-17,17000.94,Paid,UPI,2021-07-19
CUST05643,2021-04-25,11797.68,Paid,Card,2021-04-25
CUST02389,2021-03-07,6920.01,Missed,Net Banking,
CUST07361,2021-04-09,16264.58,Paid,Wallet,2021-04-11
CUST06727,2021-04-03,3159.47,Late,Wallet,2021-04-20
CUST06642,2021-07-17,9892.99,Late,Net Banking,2021-07-27
CUST09684,2021-12-09,17638.89,Missed,Net Banking,
CUST05745,2021-12-24,6183.29,Late,Wallet,2022-01-11
CUST09928,2021-12-08,8391.34,Paid,Card,2021-12-08
CUST06114,2021-01-08,13432.63,Paid,Wallet,2021-01-09
CUST03123,2021-01-26,10394.64,Paid,UPI,2021-01-28
CUST07199,2021-10-05,4129.06,Paid,Wallet,2021-10-06
CUST07507,2021-11-04,5651.19,Paid,Card,2021-11-07
CUST05392,2021-04-19,17654.55,Missed,Wallet,
CUST01443,2021-12-28,17940.08,Paid,UPI,2021-12-31
CUST02694,2021-05-01,5953.24,Paid,Wallet,2021-05-04
CUST00587,2021-07-20,18764.02,Late,Net Banking,2021-07-31
CUST07478,2021-11-14,15398.85,Paid,Net Banking,2021-11-16
CUST04628,2021-01-27,14464.08,Paid,Card,2021-02-01
CUST01539,2021-04-04,18081.05,Paid,Net Banking,2021-04-04
CUST04581,2021-09-13,14241.63,Paid,UPI,2021-09-14
CUST01804,2021-11-07,16392.37,Missed,UPI,
CUST03982,2021-08-25,13244.74,Paid,UPI,2021-08-26
CUST09377,2021-10-27,5976.67,Paid,Card,2021-10-29
CUST00926,2021-09-19,4593.94,Paid,Wallet,2021-09-21
CUST01533,2021-05-21,18909.79,Paid,Card,2021-05-25
CUST05489,2021-01-06,1230.8,Late,Card,2021-01-12
CUST06876,2021-06-07,6941.67,Late,Wallet,2021-06-13
CUST02725,2021-07-13,15100.97,Paid,UPI,2021-07-17
CUST05369,2021-06-17,13644.88,Missed,Net Banking,
CUST05558,2021-10-07,18168.01,Late,Wallet,2021-10-23
CUST01616,2021-11-10,18925.8,Late,Card,2021-11-22
CUST09699,2021-11-21,18520.42,Paid,UPI,2021-11-26
CUST03043,2021-04-19,1459.01,Missed,Net Banking,
CUST07402,2021-09-09,4509.95,Missed,Wallet,
CUST00911,2021-10-07,16026.97,Late,Card,2021-10-18
CUST07763,2021-07-26,14172.13,Paid,Card,2021-07-29
CUST01938,2021-02-24,4305.19,Paid,Wallet,2021-02-27
CUST00231,2021-10-16,6017.5,Paid,Card,2021-10-17
CUST00032,2021-02-24,17676.03,Paid,Net Banking,2021-02-27
CUST00534,2021-08-24,13983.02,Missed,Net Banking,
CUST02136,2021-01-11,15598.92,Paid,Wallet,2021-01-16
CUST06837,2021-06-12,8580.62,Paid,Card,2021-06-16
CUST01579,2021-05-29,5042.93,Missed,Card,
CUST06268,2021-05-30,13696.89,Paid,Net Banking,2021-06-02
CUST00313,2021-08-17,3766.53,Paid,UPI,2021-08-22
CUST05839,2021-09-25,578.7,Paid,Card,2021-09-27
CUST04101,2021-03-29,16736.63,Missed,Wallet,
CUST08517,2021-06-12,6057.48,Late,Wallet,2021-06-22
CUST05066,2021-04-18,18659.35,Missed,UPI,
CUST04281,2021-09-13,8777.04,Missed,Net Banking,
CUST08090,2021-11-25,12365.17,Paid,Wallet,2021-11-27
CUST06209,2021-08-28,930.72,Missed,Net Banking,
CUST03942,2021-03-12,11036.97,Paid,UPI,2021-03-17
CUST03311,2021-08-02,3584.78,Paid,Wallet,2021-08-05
CUST09909,2021-05-26,8246.66,Missed,Card,
CUST09226,2021-04-03,9026.54,Missed,UPI,
CUST06210,2021-07-09,11743.7,Late,Net Banking,2021-07-27
CUST03899,2021-06-01,1314.08,Paid,Card,2021-06-05
CUST02266,2021-09-03,8230.0,Late,UPI,2021-09-09
CUST02565,2021-04-09,9702.31,Late,Card,2021-04-21
CUST00918,2021-01-08,9417.55,Paid,UPI,2021-01-08
CUST06397,2021-12-05,14883.3,Late,Card,2021-12-20
CUST00874,2021-02-16,17099.78,Paid,Card,2021-02-20
CUST07486,2021-10-09,16447.02,Paid,Wallet,2021-10-13
CUST05509,2021-08-01,9338.58,Late,UPI,2021-08-13
CUST07718,2021-01-27,3356.74,Paid,Wallet,2021-01-30
CUST02539,2021-01-16,14214.85,Paid,Card,2021-01-18
CUST06561,2021-09-26,3130.5,Paid,Net Banking,2021-09-29
CUST00186,2021-12-29,16784.73,Paid,UPI,2022-01-01
CUST01407,2021-12-29,17779.97,Paid,UPI,2021-12-31
CUST01893,2021-10-06,18632.92,Paid,Wallet,2021-10-07
CUST08467,2021-08-24,12150.64,Paid,Wallet,2021-08-25
CUST01892,2021-03-12,15896.52,Late,Wallet,2021-03-19
CUST05141,2021-06-13,7580.32,Paid,Wallet,2021-06-17
CUST00611,2021-02-27,18811.19,Paid,Card,2021-02-28
CUST07860,2021-03-26,8948.3,Late,Net Banking,2021-04-06
CUST00471,2021-09-19,18142.93,Paid,Card,2021-09-21
CUST04367,2021-06-21,7661.42,Paid,Net Banking,2021-06-26
CUST04378,2021-12-21,16431.55,Paid,Wallet,2021-12-21
CUST08972,2021-08-23,7389.07,Late,Card,2021-09-07
CUST06439,2021-03-20,1278.19,Paid,Card,2021-03-23
CUST08563,2021-10-14,1198.3,Paid,Card,2021-10-18
CUST01865,2021-04-29,15182.13,Late,Net Banking,2021-05-08
CUST09099,2021-01-01,5165.18,Missed,Net Banking,
CUST07160,2021-09-19,4222.91,Paid,Card,2021-09-24
CUST05820,2021-03-26,7311.15,Late,UPI,2021-04-02
CUST08925,2021-09-05,15222.46,Paid,Card,2021-09-10
CUST09180,2021-11-24,16554.46,Paid,Wallet,2021-11-26
CUST08640,2021-10-15,14649.21,Late,Card,2021-11-04
CUST07113,2021-04-24,11310.23,Paid,Wallet,2021-04-27
CUST00312,2021-08-16,17931.36,Paid,Card,2021-08-16
CUST06923,2021-07-07,6065.79,Late,Card,2021-07-16
CUST07603,2021-08-02,18372.76,Paid,UPI,2021-08-07
CUST08319,2021-03-11,17682.47,Paid,Card,2021-03-16
CUST00350,2021-11-24,7652.05,Paid,UPI,2021-11-28
CUST04757,2021-03-01,11408.28,Paid,Card,2021-03-01
CUST07588,2021-09-25,13637.4,Paid,UPI,2021-09-29
CUST03492,2021-09-19,15976.49,Paid,Net Banking,2021-09-20
CUST08994,2021-06-21,7355.6,Missed,Wallet,
CUST09840,2021-07-16,1815.69,Paid,Wallet,2021-07-21
CUST02932,2021-12-05,19843.7,Paid,Wallet,2021-12-10
CUST03615,2021-01-18,6939.21,Paid,Net Banking,2021-01-23
CUST06188,2021-01-12,14356.56,Late,Net Banking,2021-01-29
CUST04173,2021-10-15,16744.58,Paid,UPI,2021-10-19
CUST05999,2021-12-18,9063.15,Paid,UPI,2021-12-18
CUST09839,2021-02-17,9808.92,Paid,Card,2021-02-20
CUST04326,2021-10-29,18789.59,Paid,Net Banking,2021-11-01
CUST07522,2021-08-12,11649.5,Missed,Wallet,
CUST03373,2021-06-23,9149.76,Paid,UPI,2021-06-23
CUST04159,2021-01-17,2895.25,Paid,Net Banking,2021-01-17
CUST01468,2021-10-22,14468.73,Paid,Card,2021-10-22
CUST08275,2021-04-07,14033.45,Paid,Net Banking,2021-04-12
CUST08893,2021-10-01,10816.12,Missed,Wallet,
CUST04310,2021-03-09,13722.16,Paid,Wallet,2021-03-09
CUST06830,2021-05-05,17477.48,Late,UPI,2021-05-22
CUST05944,2021-05-17,17878.73,Paid,Net Banking,2021-05-20
CUST02277,2021-02-03,4414.06,Paid,Wallet,2021-02-04
CUST09356,2021-11-11,11749.32,Paid,UPI,2021-11-15
CUST03874,2021-09-06,980.01,Paid,Net Banking,2021-09-11
CUST09809,2021-10-06,19579.12,Paid,Wallet,2021-10-08
CUST02782,2021-10-19,7168.74,Missed,Net Banking,
CUST04865,2021-12-27,18377.56,Late,UPI,2022-01-11
CUST07741,2021-05-12,3823.54,Paid,Net Banking,2021-05-13
CUST09546,2021-04-15,17091.33,Paid,UPI,2021-04-17
CUST00830,2021-07-08,14412.86,Paid,Net Banking,2021-07-09
CUST09494,2021-02-23,13925.64,Missed,Net Banking,
CUST08768,2021-07-13,10393.39,Missed,Net Banking,
CUST02216,2021-02-09,14382.22,Paid,Net Banking,2021-02-12
CUST04741,2021-08-21,8986.74,Paid,UPI,2021-08-25
CUST03948,2021-02-17,13237.48,Paid,Net Banking,2021-02-20
CUST03801,2021-01-12,12585.58,Paid,Card,2021-01-13
CUST04754,2021-05-01,18173.07,Paid,UPI,2021-05-05
CUST06557,2021-01-29,12809.12,Paid,UPI,2021-01-31
CUST08929,2021-09-28,10204.07,Paid,UPI,2021-09-29
CUST09758,2021-09-15,8830.42,Paid,Card,2021-09-17
CUST05020,2021-04-15,7731.59,Paid,Net Banking,2021-04-18
CUST09117,2021-01-22,4032.42,Late,Net Banking,2021-02-11
CUST06027,2021-06-03,1523.61,Paid,UPI,2021-06-06
CUST02733,2021-04-22,8173.3,Paid,UPI,2021-04-22
CUST07367,2021-05-02,5125.7,Late,Net Banking,2021-05-20
CUST09821,2021-09-20,17764.33,Paid,Card,2021-09-21
CUST04181,2021-02-01,19510.72,Paid,UPI,2021-02-04
CUST05095,2021-02-07,14800.5,Paid,Card,2021-02-09
CUST04347,2021-03-06,10433.69,Paid,Card,2021-03-07
CUST06995,2021-04-22,17124.67,Paid,Card,2021-04-22
CUST03767,2021-02-20,1363.46,Missed,Net Banking,
CUST09159,2021-12-10,17075.1,Missed,Wallet,
CUST03413,2021-08-16,16024.22,Late,UPI,2021-08-27
CUST09674,2021-12-14,5419.12,Paid,Wallet,2021-12-14
CUST08799,2021-03-19,735.8,Late,Wallet,2021-03-30
CUST01662,2021-01-12,2385.63,Paid,UPI,2021-01-17
CUST03866,2021-01-28,18634.53,Paid,Wallet,2021-01-31
CUST02907,2021-10-01,17744.42,Paid,Wallet,2021-10-04
CUST00892,2021-12-25,14214.28,Paid,Wallet,2021-12-30
CUST05722,2021-10-25,18595.41,Paid,UPI,2021-10-28
CUST02503,2021-10-12,1646.38,Paid,Card,2021-10-15
CUST07563,2021-07-16,16370.0,Late,Card,2021-07-30
CUST09808,2021-08-03,13999.61,Paid,Card,2021-08-06
CUST05329,2021-10-16,7202.66,Paid,Wallet,2021-10-17
CUST06271,2021-09-30,9165.38,Paid,Net Banking,2021-10-05
CUST02999,2021-09-27,4855.43,Paid,Card,2021-09-30
CUST08928,2021-10-29,11445.63,Missed,UPI,
CUST05277,2021-03-06,17102.33,Paid,Wallet,2021-03-09
CUST00359,2021-07-23,18212.15,Late,Card,2021-08-01
CUST03649,2021-06-01,15910.58,Paid,Wallet,2021-06-03
CUST07593,2021-01-11,18780.94,Late,Card,2021-01-28
CUST04661,2021-03-10,11979.67,Late,Card,2021-03-26
CUST06998,2021-04-14,4811.49,Paid,UPI,2021-04-15
CUST00552,2021-02-23,17346.52,Paid,Card,2021-02-26
CUST04460,2021-10-15,1557.99,Paid,UPI,2021-10-19
CUST05999,2021-05-27,2902.66,Paid,Card,2021-05-30
CUST08894,2021-10-18,15403.56,Paid,UPI,2021-10-23
CUST05179,2021-09-17,13520.8,Missed,Wallet,
CUST09817,2021-04-21,14600.58,Late,Net Banking,2021-05-05
CUST03246,2021-03-26,15884.74,Paid,Wallet,2021-03-31
CUST02481,2021-07-09,8140.97,Paid,UPI,2021-07-14
CUST07380,2021-01-18,12201.21,Late,UPI,2021-02-01
CUST01737,2021-09-12,8114.92,Paid,UPI,2021-09-15
CUST02135,2021-04-19,12190.9,Late,Wallet,2021-04-30
CUST04264,2021-07-18,1865.77,Paid,Net Banking,2021-07-23
CUST00639,2021-03-01,14340.65,Late,UPI,2021-03-10
CUST01711,2021-09-07,13296.44,Paid,Wallet,2021-09-11
CUST03568,2021-01-01,8736.11,Missed,Net Banking,
CUST06395,2021-02-25,10950.48,Late,Net Banking,2021-03-03
CUST05975,2021-06-23,16890.61,Paid,Card,2021-06-26
CUST04805,2021-02-19,19142.57,Paid,Wallet,2021-02-24
CUST02622,2021-12-03,2919.7,Paid,Wallet,2021-12-08
CUST04791,2021-12-19,2758.49,Late,Wallet,2021-12-29
CUST00525,2021-08-17,9576.06,Late,UPI,2021-08-30
CUST06466,2021-05-31,9257.47,Missed,Card,
CUST08385,2021-10-20,10691.46,Paid,UPI,2021-10-23
CUST09419,2021-07-02,14615.21,Paid,Net Banking,2021-07-05
CUST04183,2021-06-25,10449.06,Paid,Net Banking,2021-06-26
CUST08059,2021-05-19,10303.48,Paid,UPI,2021-05-22
CUST09869,2021-09-29,12529.16,Paid,Card,2021-10-04
CUST06843,2021-04-10,3871.8,Paid,Card,2021-04-10
CUST03462,2021-04-23,13087.55,Late,Net Banking,2021-05-13
CUST08899,2021-04-27,9562.84,Paid,UPI,2021-04-28
CUST05364,2021-11-19,12475.91,Paid,Net Banking,2021-11-22
CUST05019,2021-08-05,845.86,Paid,UPI,2021-08-10
CUST03144,2021-11-08,7214.14,Missed,UPI,
CUST00393,2021-06-12,4668.17,Paid,UPI,2021-06-12
CUST03810,2021-10-29,13873.03,Paid,Card,2021-10-29
CUST08123,2021-09-03,15893.65,Paid,UPI,2021-09-08
CUST00912,2021-05-03,929.34,Paid,Card,2021-05-04
CUST05199,2021-12-07,9636.83,Missed,Wallet,
CUST09773,2021-10-08,19693.73,Paid,UPI,2021-10-08
CUST04347,2021-02-13,13006.15,Paid,Card,2021-02-17
CUST04316,2021-12-29,3105.56,Paid,Wallet,2021-12-31
CUST00765,2021-03-26,11739.59,Paid,UPI,2021-03-29
CUST06615,2021-12-03,9044.06,Paid,Wallet,2021-12-08
CUST06641,2021-04-01,16674.97,Paid,Card,2021-04-04
CUST01452,2021-09-16,12528.09,Paid,Net Banking,2021-09-18
CUST08812,2021-04-15,1018.49,Paid,Card,2021-04-15
CUST02645,2021-07-29,7367.82,Paid,UPI,2021-08-03
CUST00801,2021-06-24,15245.16,Paid,Card,2021-06-29
CUST04196,2021-04-14,3899.42,Paid,Card,2021-04-18
CUST03725,2021-06-14,18800.65,Paid,UPI,2021-06-14
CUST09830,2021-08-01,11786.12,Paid,Card,2021-08-05
CUST06312,2021-06-13,1530.8,Paid,Net Banking,2021-06-18
CUST00784,2021-01-30,2082.97,Paid,Wallet,2021-02-01
CUST07154,2021-09-11,15993.03,Paid,Card,2021-09-16
CUST08322,2021-11-15,865.38,Missed,Net Banking,
CUST09405,2021-07-05,5821.06,Late,Net Banking,2021-07-12
CUST05371,2021-06-11,16801.47,Paid,Wallet,2021-06-16
CUST05321,2021-10-16,5604.59,Late,Wallet,2021-10-31
CUST08048,2021-05-01,3349.23,Late,UPI,2021-05-16
CUST07211,2021-05-28,8306.6,Paid,Card,2021-06-02
CUST03981,2021-10-07,2749.84,Missed,Card,
CUST05479,2021-07-30,12774.61,Paid,Card,2021-08-01
CUST03070,2021-04-30,6265.83,Paid,Card,2021-05-05
